Client id,Invoice number,Payment due,Payment due date,Payment date1,Payment paid1,Latency1
 5156900,11094,-5600,30.12.2017
 5156900,11166,-3030,15.12.2017
 5156900,11093,-6900,30.12.2017
 5156900,11779,5100,30.12.2017
 5156900,103666,-200,30.12.2017
 5156900,11787,376,30.12.2017
 5156900,103669,-4084,30.12.2017
 5156900,11796,6580,30.12.2017
 5156900,11122,-7278,30.12.2017
 5156900,11807,4336,30.12.2017
 5156900,11134,-19958.4,30.12.2017
 5156900,11151,-2000,30.12.2017
 5156900,11841,492,30.12.2017
 5156900,11163,-4000,30.12.2017
 5156900,56439,58182,28.1.2018
397,9818,163,30.11.2016
397,55757,421,30.11.2016
170,11303,978,30.7.2017
63,56455,2104,30.10.2017
26,11798,17598,15.12.2017
9,11214,-8000,14.1.2018
3,11963,255,30.12.2017
2,56671,1154,30.12.2017
2,56585,24660,30.12.2017
2,56672,460,30.12.2017
-13,56667,624,14.1.2018
-13,56612,70,14.1.2018
-13,11968,281,14.1.2018
-13,56663,4155,14.1.2018
-13,56628,19254,14.1.2018
-13,56637,60,14.1.2018
-13,56656,370,14.1.2018
-17,103747,-187,14.2.2018
-17,11375,-3237,30.1.2018
-19,11992,474,14.2.2018
-23,12010,3149,14.2.2018
-23,12011,774,14.2.2018
-27,11961,500,29.1.2018
-27,11962,2000,29.1.2018
-28,56613,21766,29.1.2018
-28,56607,3873,29.1.2018
-28,56608,90,29.1.2018
-28,56641,37967,29.1.2018
-28,56627,2041,29.1.2018
-28,56631,6514,29.1.2018
-28,56642,176,29.1.2018
-28,56658,1871,29.1.2018
-28,56626,2594,29.1.2018
-28,56643,2808,29.1.2018
-28,56644,246,29.1.2018
